incident_id,train_id,station_name,incident_time,delay_minutes,incident_type,severity,resolved
INC_001435,TRN_119,Sir M. Vishveshwaraya Moti Bagh,2026-03-17 12:21:00,10,Power Failure,Medium,True
INC_001436,TRN_198,Noida Sector 62,2026-03-25 15:23:00,45,Passenger Congestion,Critical,True
INC_001437,TRN_091,Chirag Delhi,2026-03-01 07:58:00,19,Passenger Congestion,High,True
INC_001438,TRN_122,Janpath,2026-03-06 15:38:00,42,Door Issue,Critical,True
INC_001439,TRN_020,Anand Vihar ISBT,2026-03-08 19:10:00,10,Signal Failure,Medium,True
INC_001440,TRN_154,Barakhamba Road,2026-03-21 08:50:00,17,Passenger Congestion,High,True
INC_001441,TRN_015,Karkarduma Court,2026-03-25 21:20:00,12,Door Issue,Medium,True
INC_001442,TRN_030,Keshav Puram,2026-03-28 06:53:00,36,Signal Failure,Critical,False
INC_001443,TRN_063,Hauz Khas,2026-03-30 07:39:00,12,Track Maintenance,Medium,True
INC_001444,TRN_078,Keshav Puram,2026-03-24 10:23:00,26,Power Failure,High,True
INC_001445,TRN_153,Dwarka Sector 11,2026-03-22 15:54:00,27,Power Failure,High,True
INC_001446,TRN_191,Hazrat Nizamuddin,2026-03-22 21:00:00,6,Power Failure,Medium,True
INC_001447,TRN_200,Shalimar Bagh,2026-03-11 14:46:00,30,Medical Emergency,Critical,True
INC_001448,TRN_188,AIIMS,2026-03-04 21:20:00,9,Track Maintenance,Medium,True
INC_001449,TRN_149,IIT Delhi,2026-03-03 13:11:00,23,Signal Failure,High,True
INC_001450,TRN_028,Noida Electronic City,2026-03-22 10:35:00,36,Door Issue,Critical,True
INC_001451,TRN_176,Jhandewalan,2026-03-21 20:07:00,41,Door Issue,Critical,True
INC_001452,TRN_106,Gokulpuri,2026-03-30 08:11:00,32,Track Maintenance,Critical,True
INC_001453,TRN_059,Dwarka Sector 9,2026-03-22 07:07:00,21,Door Issue,High,True
INC_001454,TRN_016,Raj Bagh,2026-03-07 21:15:00,33,Power Failure,Critical,True
INC_001455,TRN_010,Dilli Haat - INA,2026-03-24 17:12:00,37,Signal Failure,Critical,True
INC_001456,TRN_022,Neelam Chowk Ajronda,2026-03-13 11:52:00,8,Power Failure,Medium,False
INC_001457,TRN_016,Pratap Nagar,2026-03-15 19:55:00,45,Passenger Congestion,Critical,True
INC_001458,TRN_192,Central Secretariat,2026-03-09 17:15:00,19,Door Issue,High,True
INC_001459,TRN_188,Hauz Khas,2026-03-30 08:15:00,30,Power Failure,Critical,True
INC_001460,TRN_001,Kohat Enclave,2026-03-25 07:54:00,2,Power Failure,Low,False
INC_001461,TRN_023,Maujpur - Babarpur,2026-03-26 13:36:00,38,Medical Emergency,Critical,True
INC_001462,TRN_094,Botanical Garden,2026-03-24 06:11:00,28,Door Issue,High,True
INC_001463,TRN_182,Kalindi Kunj,2026-03-06 22:55:00,24,Door Issue,High,True
INC_001464,TRN_040,Greater Kailash,2026-03-01 08:17:00,32,Power Failure,Critical,True
INC_001465,TRN_075,Okhla Vihar,2026-03-04 16:07:00,18,Signal Failure,High,True
INC_001466,TRN_124,Keshav Puram,2026-03-01 13:03:00,23,Power Failure,High,True
INC_001467,TRN_059,Rajouri Garden,2026-03-15 20:40:00,40,Medical Emergency,Critical,True
INC_001468,TRN_072,Millennium City Centre Gurugram,2026-03-11 11:46:00,16,Power Failure,High,True
INC_001469,TRN_090,Sant Surdas (Sihi),2026-03-08 20:40:00,16,Power Failure,High,True
INC_001470,TRN_154,Golf Course,2026-03-10 12:19:00,30,Door Issue,Critical,True
INC_001471,TRN_153,Shadipur,2026-03-07 06:40:00,40,Medical Emergency,Critical,True
INC_001472,TRN_054,Vinobapuri,2026-03-13 17:11:00,33,Door Issue,Critical,True
INC_001473,TRN_085,Kashmere Gate,2026-03-30 17:18:00,27,Medical Emergency,High,True
INC_001474,TRN_010,Chandni Chowk,2026-03-09 14:46:00,4,Door Issue,Low,True
INC_001475,TRN_008,Palam,2026-03-08 18:39:00,42,Track Maintenance,Critical,True
INC_001476,TRN_070,Central Secretariat,2026-03-06 07:11:00,23,Medical Emergency,High,True
INC_001477,TRN_176,Rajendra Place,2026-03-27 22:40:00,12,Track Maintenance,Medium,True
INC_001478,TRN_092,Hindon River,2026-03-19 14:53:00,24,Door Issue,High,True
INC_001479,TRN_153,Supreme Court,2026-03-11 13:43:00,11,Track Maintenance,Medium,False
INC_001480,TRN_176,Noida Sector 61,2026-03-17 12:34:00,26,Door Issue,High,True
INC_001481,TRN_016,Dilshad Garden,2026-03-16 15:46:00,8,Track Maintenance,Medium,True
INC_001482,TRN_198,Dwarka Sector 11,2026-03-14 11:45:00,35,Door Issue,Critical,True
INC_001483,TRN_195,R.K. Puram,2026-03-30 17:34:00,34,Medical Emergency,Critical,True
INC_001484,TRN_109,Ghitorni,2026-03-10 06:27:00,5,Door Issue,Medium,True
INC_001485,TRN_169,Tis Hazari,2026-03-02 16:15:00,17,Medical Emergency,High,True
INC_001486,TRN_027,Shalimar Bagh,2026-03-25 08:49:00,37,Door Issue,Critical,True
INC_001487,TRN_145,Sarai,2026-03-28 17:36:00,15,Track Maintenance,High,True
INC_001488,TRN_174,Okhla Bird Sanctuary,2026-03-17 15:55:00,18,Passenger Congestion,High,True
INC_001489,TRN_127,Mayur Vihar Extension,2026-03-07 13:08:00,19,Power Failure,High,True
INC_001490,TRN_020,IP Extension,2026-03-09 09:16:00,42,Passenger Congestion,Critical,True
INC_001491,TRN_119,East Vinod Nagar - Mayur Vihar-II,2026-03-07 15:15:00,12,Medical Emergency,Medium,True
INC_001492,TRN_131,Sector 28,2026-03-05 12:19:00,42,Door Issue,Critical,True
INC_001493,TRN_070,ITO,2026-03-04 07:57:00,32,Track Maintenance,Critical,True
INC_001494,TRN_029,Durgabai Deshmukh South Campus,2026-03-09 20:24:00,13,Track Maintenance,Medium,True
INC_001495,TRN_035,Model Town,2026-03-25 13:13:00,36,Signal Failure,Critical,True
INC_001496,TRN_072,Samaypur Badli,2026-03-29 07:55:00,14,Medical Emergency,Medium,True
INC_001497,TRN_035,Arjan Garh,2026-03-21 17:41:00,15,Signal Failure,High,True
INC_001498,TRN_169,Netaji Subhash Place,2026-03-21 07:54:00,11,Passenger Congestion,Medium,True
INC_001499,TRN_164,Noida Sector 15,2026-03-04 22:52:00,37,Power Failure,Critical,True
INC_001500,TRN_118,Shiv Vihar,2026-03-03 22:35:00,2,Passenger Congestion,Low,True
