transaction_id,date,time,day,from_station,to_station,line,fare,payment_mode,card_type,passenger_type,is_holiday,trip_duration_min
TXN-003748,2026-01-10,06:00,Saturday,Punjabi Bagh,INA,Green Line,20.0,Token,Student,Student,0,19
TXN-003749,2026-02-20,23:15,Friday,Badarpur Border,Peeragarhi,Violet Line,30.0,National Common Mobility Card,Student,Student,0,26
TXN-003750,2026-01-09,13:15,Friday,Malviya Nagar,Raja Nahar Singh,Yellow Line,30.0,Token,Regular,Regular,0,32
TXN-003751,2026-02-01,14:00,Sunday,Nangloi,Rajendra Place,Green Line,45.0,Smart Card,Student,Student,1,45
TXN-003752,2026-02-15,09:30,Sunday,Pragati Maidan,Central Secretariat,Blue Line,25.0,QR Code,Regular,Regular,1,17
TXN-003753,2026-02-05,08:30,Thursday,Shivaji Park,Moti Nagar,Green Line,20.0,Token,Regular,Regular,0,60
TXN-003754,2026-02-09,11:00,Monday,Arjan Garh,Moti Nagar,Yellow Line,15.0,QR Code,Regular,Regular,0,32
TXN-003755,2026-01-08,10:00,Thursday,Lajpat Nagar,Rohini East,Violet Line,30.0,National Common Mobility Card,Student,Student,0,63
TXN-003756,2026-01-24,16:00,Saturday,Mohan Estate,Sarita Vihar,Violet Line,20.0,National Common Mobility Card,Regular,Regular,0,32
TXN-003757,2026-01-24,09:45,Saturday,Sector 28,Patel Chowk,Violet Line,9.0,Smart Card,Senior Citizen,Senior Citizen,0,25
TXN-003758,2026-01-09,07:45,Friday,ITO,Patel Chowk,Violet Line,20.0,QR Code,Regular,Regular,0,18
TXN-003759,2026-02-21,16:30,Saturday,Shivaji Park,Khan Market,Green Line,60.0,QR Code,Regular,Regular,0,48
TXN-003760,2026-02-20,17:15,Friday,Punjabi Bagh,Barakhamba Road,Green Line,50.0,Token,Regular,Regular,0,32
TXN-003761,2026-01-15,09:15,Thursday,Jahangirpuri,Sikanderpur,Yellow Line,45.0,Smart Card,Regular,Regular,0,67
TXN-003762,2026-01-10,09:00,Saturday,Central Secretariat,Vidhan Sabha,Yellow Line,13.5,Smart Card,Regular,Regular,0,22
TXN-003763,2026-01-30,18:00,Friday,Chandni Chowk,Mandi House,Yellow Line,27.0,Smart Card,Regular,Regular,0,33
TXN-003764,2026-01-15,10:15,Thursday,Janpath,Dwarka Sector 21,Violet Line,25.0,QR Code,Regular,Regular,0,67
TXN-003765,2026-02-21,06:30,Saturday,Ghitorni,Central Secretariat,Yellow Line,25.0,National Common Mobility Card,Regular,Regular,0,52
TXN-003766,2026-01-28,17:30,Wednesday,Vidhan Sabha,Rohini East,Yellow Line,10.0,Token,Regular,Regular,0,29
TXN-003767,2026-01-13,09:45,Tuesday,Pitampura,Jahangirpuri,Red Line,36.0,Smart Card,Regular,Regular,0,35
TXN-003768,2026-01-22,19:15,Thursday,Nangloi Railway Station,Sarai,Green Line,10.0,Token,Student,Student,0,31
TXN-003769,2026-01-18,08:30,Sunday,Sultanpur,Rohini East,Yellow Line,13.5,Smart Card,Regular,Regular,1,20
TXN-003770,2026-02-18,09:15,Wednesday,Rajdhani Park,Kailash Colony,Green Line,54.0,Smart Card,Regular,Regular,0,39
TXN-003771,2026-02-19,19:15,Thursday,Pratap Nagar,Satguru Ram Singh Marg,Red Line,30.0,National Common Mobility Card,Regular,Regular,0,23
TXN-003772,2026-01-17,09:30,Saturday,Udyog Bhawan,Paschim Vihar East,Yellow Line,40.0,Token,Differently Abled,Differently Abled,0,52
TXN-003773,2026-02-26,06:00,Thursday,Vishwavidyalaya,Civil Lines,Yellow Line,60.0,Token,Regular,Regular,1,49
TXN-003774,2026-02-02,16:30,Monday,Noida Sector 16,Central Secretariat,Blue Line,9.0,Smart Card,Regular,Regular,0,29
TXN-003775,2026-01-17,08:00,Saturday,Sultanpur,Guru Dronacharya,Yellow Line,13.5,Smart Card,Female,Female,0,11
TXN-003776,2026-01-30,08:45,Friday,Hauz Khas,Neelam Chowk Ajronda,Yellow Line,15.0,Token,Female,Female,0,41
TXN-003777,2026-02-13,16:45,Friday,Welcome,Chhattarpur,Red Line,54.0,Smart Card,Regular,Regular,0,53
TXN-003778,2026-01-21,14:15,Wednesday,Brigadier Hoshiar Singh,Paschim Vihar West,Green Line,15.0,Token,Student,Student,0,43
TXN-003779,2026-02-27,12:45,Friday,New Delhi,Udyog Bhawan,Yellow Line,20.0,Tourist Card,Regular,Regular,0,25
TXN-003780,2026-01-16,15:00,Friday,Chawri Bazar,Yamuna Bank,Yellow Line,60.0,Token,Female,Female,0,45
TXN-003781,2026-01-02,10:30,Friday,Green Park,Azadpur,Yellow Line,27.0,Smart Card,Female,Female,0,7
TXN-003782,2026-02-15,18:15,Sunday,Seelampur,ITO,Red Line,22.5,Smart Card,Senior Citizen,Senior Citizen,1,60
TXN-003783,2026-01-03,17:00,Saturday,MG Road,Paschim Vihar West,Yellow Line,50.0,Token,Regular,Regular,0,20
TXN-003784,2026-01-17,18:45,Saturday,Satguru Ram Singh Marg,New Delhi,Green Line,10.0,National Common Mobility Card,Regular,Regular,0,66
TXN-003785,2026-01-21,11:30,Wednesday,Jama Masjid,Lal Quila,Violet Line,45.0,Smart Card,Student,Student,0,8
TXN-003786,2026-02-12,19:30,Thursday,Ghitorni,Shastri Nagar,Yellow Line,45.0,Smart Card,Regular,Regular,0,58
TXN-003787,2026-01-24,12:30,Saturday,Dwarka Sector 21,Nehru Place,Blue Line,60.0,Token,Regular,Regular,0,14
TXN-003788,2026-01-12,08:30,Monday,Kailash Colony,Ghitorni,Violet Line,15.0,Token,Regular,Regular,0,41
TXN-003789,2026-01-05,15:45,Monday,Shivaji Park,Sector 28,Green Line,36.0,Smart Card,Regular,Regular,0,35
TXN-003790,2026-02-05,07:00,Thursday,ITO,Kailash Colony,Violet Line,20.0,National Common Mobility Card,Regular,Regular,0,5
TXN-003791,2026-02-05,12:45,Thursday,Janakpuri West,Azadpur,Blue Line,27.0,Smart Card,Student,Student,0,68
TXN-003792,2026-01-12,16:00,Monday,Escorts Mujesar,Dwarka Sector 21,Violet Line,27.0,Smart Card,Regular,Regular,0,63
TXN-003793,2026-02-18,08:30,Wednesday,Arjan Garh,Maharaja Surajmal Stadium,Yellow Line,25.0,QR Code,Regular,Regular,0,22
TXN-003794,2026-02-16,14:00,Monday,Rohini East,Paschim Vihar West,Red Line,9.0,Smart Card,Regular,Regular,0,66
TXN-003795,2026-01-01,11:00,Thursday,Dwarka Sector 8,Kailash Colony,Blue Line,54.0,Smart Card,Differently Abled,Differently Abled,0,73
TXN-003796,2026-01-10,09:00,Saturday,Uttam Nagar East,Janakpuri West,Blue Line,36.0,Smart Card,Student,Student,0,46
TXN-003797,2026-02-27,19:15,Friday,Rajdhani Park,Paschim Vihar West,Green Line,50.0,Token,Senior Citizen,Senior Citizen,0,15
TXN-003798,2026-02-15,09:00,Sunday,Shahdara,Shastri Nagar,Red Line,22.5,Smart Card,Student,Student,1,19
TXN-003799,2026-01-16,10:45,Friday,Udyog Bhawan,Mewala Maharajpur,Yellow Line,36.0,Smart Card,Student,Student,0,51
TXN-003800,2026-02-17,15:30,Tuesday,Rajdhani Park,Badkhal Mor,Green Line,20.0,National Common Mobility Card,Regular,Regular,0,21
TXN-003801,2026-02-26,06:15,Thursday,New Delhi,Neelam Chowk Ajronda,Yellow Line,30.0,Token,Regular,Regular,1,7
TXN-003802,2026-02-07,09:45,Saturday,Chawri Bazar,Punjabi Bagh,Yellow Line,40.0,Token,Regular,Regular,0,34
TXN-003803,2026-02-18,09:15,Wednesday,Noida Sector 15,ITO,Blue Line,45.0,Smart Card,Student,Student,0,37
TXN-003804,2026-01-09,15:45,Friday,Jahangirpuri,Netaji Subhash Place,Yellow Line,30.0,QR Code,Student,Student,0,35
TXN-003805,2026-01-31,18:45,Saturday,Nangloi Railway Station,Tis Hazari,Green Line,15.0,Tourist Card,Regular,Regular,0,28
TXN-003806,2026-01-31,10:15,Saturday,Janpath,JLN Stadium,Violet Line,30.0,QR Code,Regular,Regular,0,27
TXN-003807,2026-01-16,09:15,Friday,Malviya Nagar,Mewala Maharajpur,Yellow Line,13.5,Smart Card,Female,Female,0,44
TXN-003808,2026-01-21,12:30,Wednesday,Vishwavidyalaya,Bata Chowk,Yellow Line,22.5,Smart Card,Student,Student,0,19
TXN-003809,2026-02-16,08:45,Monday,Central Secretariat,Inderlok,Yellow Line,45.0,Smart Card,Regular,Regular,0,47
TXN-003810,2026-01-28,08:00,Wednesday,Kailash Colony,Rajiv Chowk,Violet Line,10.0,Token,Senior Citizen,Senior Citizen,0,54
TXN-003811,2026-01-29,08:45,Thursday,Pratap Nagar,Paschim Vihar East,Red Line,54.0,Smart Card,Student,Student,0,46
TXN-003812,2026-02-26,08:15,Thursday,Barakhamba Road,Dwarka Sector 21,Blue Line,60.0,QR Code,Regular,Regular,1,48
TXN-003813,2026-01-20,18:45,Tuesday,Janakpuri West,Shastri Nagar,Blue Line,9.0,Smart Card,Regular,Regular,0,22
TXN-003814,2026-02-12,08:00,Thursday,Madipur,Dwarka Sector 21,Green Line,50.0,Token,Student,Student,0,28
TXN-003815,2026-01-06,17:30,Tuesday,Yamuna Bank,Ashok Park Main,Blue Line,60.0,Token,Regular,Regular,0,30
TXN-003816,2026-01-15,06:15,Thursday,Paschim Vihar East,Madipur,Green Line,50.0,Token,Regular,Regular,0,29
TXN-003817,2026-02-03,05:45,Tuesday,Green Park,Rajendra Place,Yellow Line,40.0,Token,Differently Abled,Differently Abled,0,30
TXN-003818,2026-02-09,15:15,Monday,Qutab Minar,Seelampur,Yellow Line,50.0,National Common Mobility Card,Student,Student,0,19
TXN-003819,2026-01-31,10:30,Saturday,Brigadier Hoshiar Singh,Vidhan Sabha,Green Line,30.0,National Common Mobility Card,Regular,Regular,0,15
TXN-003820,2026-02-17,19:45,Tuesday,Nangloi Railway Station,Kashmere Gate,Green Line,27.0,Smart Card,Regular,Regular,0,8
TXN-003821,2026-02-28,10:15,Saturday,Lajpat Nagar,IFFCO Chowk,Violet Line,45.0,Smart Card,Student,Student,0,53
TXN-003822,2026-01-31,18:00,Saturday,Sikanderpur,Kailash Colony,Yellow Line,27.0,Smart Card,Regular,Regular,0,46
TXN-003823,2026-02-10,09:00,Tuesday,Old Faridabad,Shivaji Park,Violet Line,27.0,Smart Card,Female,Female,0,26
TXN-003824,2026-02-26,11:45,Thursday,Haiderpur Badli Mor,Lal Quila,Yellow Line,27.0,Smart Card,Student,Student,1,18
TXN-003825,2026-02-19,09:15,Thursday,Neelam Chowk Ajronda,Chawri Bazar,Violet Line,54.0,Smart Card,Differently Abled,Differently Abled,0,30
TXN-003826,2026-01-13,14:00,Tuesday,Peeragarhi,Hauz Khas,Green Line,54.0,Smart Card,Regular,Regular,0,73
TXN-003827,2026-02-25,14:15,Wednesday,Pratap Nagar,Guru Dronacharya,Red Line,13.5,Smart Card,Student,Student,0,48
TXN-003828,2026-01-20,11:00,Tuesday,Rajouri Garden,Jahangirpuri,Blue Line,22.5,Smart Card,Regular,Regular,0,36
TXN-003829,2026-01-25,09:15,Sunday,Mundka,INA,Green Line,30.0,Token,Regular,Regular,1,17
TXN-003830,2026-02-23,11:15,Monday,Paschim Vihar West,Jangpura,Green Line,15.0,QR Code,Regular,Regular,0,15
TXN-003831,2026-02-25,19:15,Wednesday,Mohan Estate,Model Town,Violet Line,25.0,National Common Mobility Card,Regular,Regular,0,66
TXN-003832,2026-01-10,12:30,Saturday,Nangloi,Haiderpur Badli Mor,Green Line,15.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,25
TXN-003833,2026-01-07,08:30,Wednesday,Chhattarpur,Jangpura,Yellow Line,40.0,QR Code,Female,Female,0,66
TXN-003834,2026-01-12,09:15,Monday,Madipur,Janakpuri West,Green Line,36.0,Smart Card,Student,Student,0,44
TXN-003835,2026-01-08,19:45,Thursday,Malviya Nagar,Maharaja Surajmal Stadium,Yellow Line,18.0,Smart Card,Differently Abled,Differently Abled,0,25
TXN-003836,2026-02-16,08:45,Monday,Seelampur,Hauz Khas,Red Line,45.0,Smart Card,Regular,Regular,0,28
TXN-003837,2026-02-11,09:15,Wednesday,Vishwavidyalaya,Shahdara,Yellow Line,27.0,Smart Card,Regular,Regular,0,12
TXN-003838,2026-01-14,08:45,Wednesday,Vishwavidyalaya,Mohan Estate,Yellow Line,30.0,QR Code,Regular,Regular,0,65
TXN-003839,2026-01-13,10:30,Tuesday,Peeragarhi,Sarita Vihar,Green Line,20.0,Tourist Card,Female,Female,0,56
TXN-003840,2026-02-06,19:30,Friday,Noida Sector 15,Hauz Khas,Blue Line,10.0,National Common Mobility Card,Regular,Regular,0,71
TXN-003841,2026-02-16,13:45,Monday,MG Road,Paschim Vihar West,Yellow Line,13.5,Smart Card,Regular,Regular,0,39
TXN-003842,2026-01-13,11:00,Tuesday,MG Road,Bata Chowk,Yellow Line,40.0,National Common Mobility Card,Regular,Regular,0,62
TXN-003843,2026-01-28,16:45,Wednesday,Keshav Puram,Harkesh Nagar Okhla,Red Line,50.0,National Common Mobility Card,Regular,Regular,0,73
TXN-003844,2026-01-26,14:45,Monday,Jahangirpuri,Rajendra Place,Yellow Line,45.0,Smart Card,Regular,Regular,1,8
TXN-003845,2026-01-19,08:30,Monday,Janakpuri West,Govindpuri,Blue Line,13.5,Smart Card,Student,Student,0,35
TXN-003846,2026-02-14,18:15,Saturday,Malviya Nagar,Sikanderpur,Yellow Line,27.0,Smart Card,Regular,Regular,0,56
TXN-003847,2026-01-31,19:45,Saturday,Chhattarpur,AIIMS,Yellow Line,54.0,Smart Card,Regular,Regular,0,65
TXN-003848,2026-02-10,19:00,Tuesday,Shastri Nagar,Patel Chowk,Red Line,18.0,Smart Card,Student,Student,0,44
TXN-003849,2026-01-30,18:30,Friday,Green Park,Kanhaiya Nagar,Yellow Line,20.0,Tourist Card,Regular,Regular,0,28
TXN-003850,2026-01-13,15:00,Tuesday,Madipur,Rohini East,Green Line,20.0,National Common Mobility Card,Student,Student,0,56
TXN-003851,2026-01-15,09:30,Thursday,Noida City Centre,New Delhi,Blue Line,45.0,Smart Card,Student,Student,0,45
TXN-003852,2026-01-01,16:15,Thursday,Noida Sector 16,Haiderpur Badli Mor,Blue Line,36.0,Smart Card,Female,Female,0,41
TXN-003853,2026-01-27,09:45,Tuesday,Pratap Nagar,HUDA City Centre,Red Line,27.0,Smart Card,Student,Student,0,31
TXN-003854,2026-02-27,21:30,Friday,Samaypur Badli,Rajiv Chowk,Yellow Line,25.0,QR Code,Differently Abled,Differently Abled,0,56
TXN-003855,2026-01-20,23:00,Tuesday,Chandni Chowk,Barakhamba Road,Yellow Line,36.0,Smart Card,Regular,Regular,0,45
TXN-003856,2026-01-17,08:45,Saturday,Rohini West,Rohini East,Red Line,45.0,Smart Card,Student,Student,0,36
TXN-003857,2026-02-05,06:45,Thursday,Janpath,Nangloi Railway Station,Violet Line,15.0,QR Code,Regular,Regular,0,21
TXN-003858,2026-02-15,13:15,Sunday,Punjabi Bagh,AIIMS,Green Line,9.0,Smart Card,Regular,Regular,1,8
TXN-003859,2026-02-21,08:00,Saturday,Rajouri Garden,Tis Hazari,Blue Line,13.5,Smart Card,Regular,Regular,0,42
TXN-003860,2026-02-21,15:15,Saturday,Ramesh Nagar,Rajouri Garden,Blue Line,60.0,Token,Regular,Regular,0,70
TXN-003861,2026-01-13,17:30,Tuesday,Shahdara,Dwarka Sector 8,Red Line,60.0,Token,Female,Female,0,17
TXN-003862,2026-02-19,17:45,Thursday,Shahdara,Khan Market,Red Line,50.0,QR Code,Regular,Regular,0,9
TXN-003863,2026-02-12,10:00,Thursday,Sarai,Vidhan Sabha,Violet Line,15.0,Token,Student,Student,0,48
TXN-003864,2026-01-08,10:15,Thursday,Paschim Vihar West,Noida Sector 16,Green Line,22.5,Smart Card,Regular,Regular,0,58
TXN-003865,2026-02-11,09:15,Wednesday,Chawri Bazar,Guru Dronacharya,Yellow Line,54.0,Smart Card,Regular,Regular,0,22
TXN-003866,2026-01-28,20:30,Wednesday,Jahangirpuri,New Delhi,Yellow Line,45.0,Smart Card,Regular,Regular,0,61
TXN-003867,2026-02-15,06:30,Sunday,Govindpuri,Bata Chowk,Violet Line,22.5,Smart Card,Regular,Regular,1,26
TXN-003868,2026-02-28,06:00,Saturday,Karol Bagh,Rajdhani Park,Blue Line,45.0,Smart Card,Student,Student,0,19
TXN-003869,2026-01-27,10:45,Tuesday,Udyog Bhawan,Tughlakabad,Yellow Line,15.0,Token,Female,Female,0,67
TXN-003870,2026-02-23,17:30,Monday,Sikanderpur,GTB Nagar,Yellow Line,40.0,Token,Regular,Regular,0,74
TXN-003871,2026-01-13,09:00,Tuesday,Govindpuri,Mundka,Violet Line,10.0,QR Code,Senior Citizen,Senior Citizen,0,16
TXN-003872,2026-01-26,10:45,Monday,Chandni Chowk,Inderlok,Yellow Line,50.0,Token,Regular,Regular,1,56
TXN-003873,2026-02-16,11:30,Monday,Madipur,Udyog Nagar,Green Line,30.0,QR Code,Regular,Regular,0,33
TXN-003874,2026-02-25,18:00,Wednesday,Sarita Vihar,Mewala Maharajpur,Violet Line,10.0,National Common Mobility Card,Student,Student,0,39
TXN-003875,2026-01-18,10:00,Sunday,Ghitorni,Kashmere Gate,Yellow Line,18.0,Smart Card,Female,Female,1,60
TXN-003876,2026-02-11,07:30,Wednesday,MG Road,Bata Chowk,Yellow Line,15.0,Token,Student,Student,0,52
TXN-003877,2026-02-05,06:00,Thursday,Moolchand,Malviya Nagar,Violet Line,54.0,Smart Card,Regular,Regular,0,23
TXN-003878,2026-01-24,09:00,Saturday,Sarai,Race Course,Violet Line,27.0,Smart Card,Senior Citizen,Senior Citizen,0,67
TXN-003879,2026-01-07,14:00,Wednesday,Shastri Park,Tughlakabad,Red Line,20.0,Token,Regular,Regular,0,7
TXN-003880,2026-01-30,17:30,Friday,Nangloi,Mohan Estate,Green Line,30.0,Token,Female,Female,0,49
TXN-003881,2026-01-14,17:30,Wednesday,Moolchand,Rajouri Garden,Violet Line,27.0,Smart Card,Student,Student,0,51
TXN-003882,2026-02-23,16:00,Monday,New Delhi,Satguru Ram Singh Marg,Yellow Line,50.0,Token,Regular,Regular,0,47
TXN-003883,2026-01-07,21:45,Wednesday,NHPC Chowk,Samaypur Badli,Violet Line,25.0,National Common Mobility Card,Student,Student,0,35
TXN-003884,2026-02-25,10:45,Wednesday,Kanhaiya Nagar,INA,Red Line,10.0,Tourist Card,Differently Abled,Differently Abled,0,27
TXN-003885,2026-01-15,08:15,Thursday,Chhattarpur,Jama Masjid,Yellow Line,27.0,Smart Card,Regular,Regular,0,8
TXN-003886,2026-02-19,10:00,Thursday,Indraprastha,Dwarka Sector 8,Blue Line,20.0,Token,Female,Female,0,62
TXN-003887,2026-02-28,09:15,Saturday,Madipur,Mundka,Green Line,30.0,Token,Female,Female,0,26
TXN-003888,2026-01-29,19:15,Thursday,Pulbangash,Peeragarhi,Red Line,36.0,Smart Card,Student,Student,0,32
TXN-003889,2026-02-11,10:30,Wednesday,GTB Nagar,Ramesh Nagar,Yellow Line,45.0,Smart Card,Regular,Regular,0,38
TXN-003890,2026-02-01,09:00,Sunday,Noida Sector 16,Rajendra Place,Blue Line,20.0,Token,Senior Citizen,Senior Citizen,1,8
TXN-003891,2026-02-01,21:15,Sunday,Rajouri Garden,Model Town,Blue Line,40.0,Token,Student,Student,1,73
TXN-003892,2026-01-19,20:30,Monday,Qutab Minar,Rajdhani Park,Yellow Line,13.5,Smart Card,Student,Student,0,21
TXN-003893,2026-01-06,09:30,Tuesday,Neelam Chowk Ajronda,Janakpuri West,Violet Line,45.0,Smart Card,Student,Student,0,36
TXN-003894,2026-02-25,08:15,Wednesday,Nehru Place,Old Faridabad,Violet Line,36.0,Smart Card,Regular,Regular,0,52
TXN-003895,2026-01-07,05:45,Wednesday,JLN Stadium,Kalkaji Mandir,Violet Line,25.0,Token,Regular,Regular,0,47
TXN-003896,2026-02-16,09:30,Monday,Shastri Park,NHPC Chowk,Red Line,60.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,22
TXN-003897,2026-02-22,17:45,Sunday,Noida Sector 15,Malviya Nagar,Blue Line,40.0,Token,Senior Citizen,Senior Citizen,1,33
TXN-003898,2026-01-02,10:15,Friday,Vidhan Sabha,Shahdara,Yellow Line,18.0,Smart Card,Female,Female,0,56
TXN-003899,2026-01-31,14:45,Saturday,Ramesh Nagar,Hauz Khas,Blue Line,27.0,Smart Card,Regular,Regular,0,24
TXN-003900,2026-02-19,14:15,Thursday,Madipur,Shastri Nagar,Green Line,25.0,QR Code,Regular,Regular,0,28
TXN-003901,2026-01-25,08:45,Sunday,Central Secretariat,Rohini East,Yellow Line,22.5,Smart Card,Student,Student,1,29
TXN-003902,2026-01-17,09:30,Saturday,Kohat Enclave,Central Secretariat,Red Line,15.0,Token,Regular,Regular,0,67
TXN-003903,2026-02-21,08:00,Saturday,Janpath,Yamuna Bank,Violet Line,50.0,QR Code,Regular,Regular,0,52
TXN-003904,2026-01-07,10:30,Wednesday,Raja Nahar Singh,Udyog Bhawan,Violet Line,15.0,QR Code,Regular,Regular,0,69
TXN-003905,2026-01-17,10:15,Saturday,Sector 28,Pragati Maidan,Violet Line,36.0,Smart Card,Regular,Regular,0,46
TXN-003906,2026-02-24,18:30,Tuesday,Moti Nagar,Bata Chowk,Blue Line,10.0,National Common Mobility Card,Regular,Regular,0,71
TXN-003907,2026-02-19,17:00,Thursday,Rohini East,Pulbangash,Red Line,22.5,Smart Card,Student,Student,0,17
TXN-003908,2026-02-18,06:30,Wednesday,Pragati Maidan,Saket,Blue Line,27.0,Smart Card,Regular,Regular,0,28
TXN-003909,2026-02-12,08:15,Thursday,Haiderpur Badli Mor,Bata Chowk,Yellow Line,30.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,10
TXN-003910,2026-01-29,09:30,Thursday,Inderlok,Maharaja Surajmal Stadium,Red Line,30.0,National Common Mobility Card,Regular,Regular,0,61
TXN-003911,2026-02-16,10:30,Monday,GTB Nagar,Dwarka Sector 21,Yellow Line,22.5,Smart Card,Differently Abled,Differently Abled,0,65
TXN-003912,2026-02-28,21:30,Saturday,Nehru Place,Tughlakabad,Violet Line,50.0,National Common Mobility Card,Student,Student,0,69
TXN-003913,2026-01-25,19:15,Sunday,Moolchand,Rajouri Garden,Violet Line,9.0,Smart Card,Differently Abled,Differently Abled,1,70
TXN-003914,2026-01-16,09:30,Friday,Azadpur,Udyog Nagar,Yellow Line,15.0,Tourist Card,Regular,Regular,0,51
TXN-003915,2026-02-19,08:15,Thursday,Kailash Colony,Badarpur Border,Violet Line,60.0,National Common Mobility Card,Regular,Regular,0,63
TXN-003916,2026-02-17,08:15,Tuesday,INA,Patel Chowk,Yellow Line,30.0,QR Code,Regular,Regular,0,31
TXN-003917,2026-01-23,08:00,Friday,Kailash Colony,Rithala,Violet Line,9.0,Smart Card,Regular,Regular,0,66
TXN-003918,2026-01-27,09:45,Tuesday,Patel Chowk,Shahdara,Yellow Line,20.0,National Common Mobility Card,Student,Student,0,37
TXN-003919,2026-02-10,17:45,Tuesday,Adarsh Nagar,Shivaji Park,Yellow Line,30.0,Token,Regular,Regular,0,68
TXN-003920,2026-01-23,11:30,Friday,Chhattarpur,Qutab Minar,Yellow Line,25.0,Token,Senior Citizen,Senior Citizen,0,9
TXN-003921,2026-01-02,07:45,Friday,Adarsh Nagar,Hauz Khas,Yellow Line,54.0,Smart Card,Regular,Regular,0,20
TXN-003922,2026-02-02,17:30,Monday,Old Faridabad,Jor Bagh,Violet Line,40.0,Token,Regular,Regular,0,44
TXN-003923,2026-01-27,21:30,Tuesday,Badkhal Mor,Karol Bagh,Violet Line,22.5,Smart Card,Regular,Regular,0,65
TXN-003924,2026-01-08,09:00,Thursday,Govindpuri,Badkhal Mor,Violet Line,30.0,Token,Female,Female,0,33
TXN-003925,2026-01-23,12:45,Friday,Udyog Nagar,Old Faridabad,Green Line,15.0,Token,Female,Female,0,49
TXN-003926,2026-01-04,18:15,Sunday,Rohini West,Badarpur Border,Red Line,54.0,Smart Card,Regular,Regular,1,58
TXN-003927,2026-01-06,08:15,Tuesday,Inderlok,Badkhal Mor,Red Line,60.0,Tourist Card,Senior Citizen,Senior Citizen,0,69
TXN-003928,2026-02-10,11:45,Tuesday,NHPC Chowk,Vishwavidyalaya,Violet Line,27.0,Smart Card,Student,Student,0,39
TXN-003929,2026-01-30,17:45,Friday,Dwarka Sector 8,Harkesh Nagar Okhla,Blue Line,18.0,Smart Card,Senior Citizen,Senior Citizen,0,31
TXN-003930,2026-02-01,09:15,Sunday,Udyog Nagar,Sector 28,Green Line,45.0,Smart Card,Regular,Regular,1,33
TXN-003931,2026-01-27,07:30,Tuesday,Brigadier Hoshiar Singh,Mohan Estate,Green Line,10.0,Token,Female,Female,0,27
TXN-003932,2026-01-06,10:30,Tuesday,Uttam Nagar East,HUDA City Centre,Blue Line,50.0,Token,Female,Female,0,17
TXN-003933,2026-02-28,16:00,Saturday,Jor Bagh,Central Secretariat,Yellow Line,30.0,Token,Regular,Regular,0,55
TXN-003934,2026-01-12,08:30,Monday,HUDA City Centre,Qutab Minar,Yellow Line,9.0,Smart Card,Regular,Regular,0,67
TXN-003935,2026-01-10,08:45,Saturday,HUDA City Centre,Pratap Nagar,Yellow Line,18.0,Smart Card,Regular,Regular,0,48
TXN-003936,2026-02-26,18:45,Thursday,Kirti Nagar,Noida Sector 16,Blue Line,54.0,Smart Card,Regular,Regular,1,73
