date,time,day,train_id,line,station,delay_minutes,delay_reason,weather,impact_level,affected_passengers,is_peak_hour,is_holiday,resolution_time_min
2026-01-09,18:41,Friday,DMT-R025,Yellow Line,Hauz Khas,19,Weather Disruption,Foggy,Medium,729,1,0,27
2026-01-13,22:36,Tuesday,DMT-R020,Green Line,Madipur,21,Overcrowding,Smoggy,High,814,0,0,31
2026-01-08,16:17,Thursday,DMT-Y009,Green Line,Madipur,35,Signal Failure,Cloudy,High,1323,0,0,48
2026-01-20,16:11,Tuesday,DMT-G014,Red Line,Dilshad Garden,4,Overcrowding,Clear,Low,159,0,0,15
2026-01-08,08:58,Thursday,DMT-G010,Blue Line,Noida City Centre,1,Security Alert,Cloudy,Low,41,1,0,15
2026-02-06,22:17,Friday,DMT-R016,Violet Line,Jama Masjid,39,Track Maintenance,Cloudy,High,1552,0,0,51
2026-01-17,18:41,Saturday,DMT-V010,Yellow Line,Haiderpur Badli Mor,43,Power Failure,Clear,High,1728,1,0,45
2026-01-08,16:01,Thursday,DMT-R002,Yellow Line,Race Course,12,Weather Disruption,Cloudy,Medium,487,0,0,26
2026-02-08,11:56,Sunday,DMT-Y004,Green Line,Paschim Vihar West,15,Weather Disruption,Clear,Medium,600,0,1,29
2026-02-22,14:47,Sunday,DMT-Y017,Yellow Line,AIIMS,14,Overcrowding,Clear,Medium,593,0,1,23
2026-01-15,19:54,Thursday,DMT-B001,Violet Line,Mandi House,2,Overcrowding,Smoggy,Low,80,1,0,16
2026-01-08,08:01,Thursday,DMT-Y007,Blue Line,Rajendra Place,19,Passenger Emergency,Clear,Medium,695,1,0,32
2026-01-01,08:44,Thursday,DMT-B018,Blue Line,Pragati Maidan,13,Passenger Emergency,Smoggy,Medium,483,1,0,23
2026-02-07,20:38,Saturday,DMT-Y017,Yellow Line,Ghitorni,6,Switch Failure,Clear,Low,247,0,0,18
2026-01-01,17:23,Thursday,DMT-B005,Violet Line,Badkhal Mor,17,Passenger Emergency,Clear,Medium,799,1,0,25
2026-01-18,22:20,Sunday,DMT-Y020,Green Line,Nangloi,19,Overcrowding,Foggy,Medium,817,0,1,23
2026-02-07,07:14,Saturday,DMT-R022,Yellow Line,Patel Chowk,5,Security Alert,Clear,Low,198,0,0,16
2026-01-27,18:11,Tuesday,DMT-G012,Yellow Line,INA,5,Door Malfunction,Smoggy,Low,209,1,0,11
2026-02-05,22:53,Thursday,DMT-R015,Blue Line,Mandi House,20,Door Malfunction,Clear,High,788,0,0,22
2026-01-05,19:53,Monday,DMT-G006,Green Line,Nangloi Railway Station,7,Track Maintenance,Foggy,Low,292,1,0,21
2026-01-31,17:43,Saturday,DMT-Y010,Yellow Line,Patel Chowk,13,Overcrowding,Clear,Medium,488,1,0,19
2026-01-25,16:36,Sunday,DMT-B001,Red Line,Dilshad Garden,3,Overcrowding,Smoggy,Low,123,0,1,7
2026-01-28,14:21,Wednesday,DMT-R015,Yellow Line,Jahangirpuri,58,Signal Failure,Clear,High,2563,0,0,63
2026-01-28,09:51,Wednesday,DMT-B018,Yellow Line,HUDA City Centre,6,Track Maintenance,Foggy,Low,273,1,0,17
2026-01-17,05:35,Saturday,DMT-R014,Red Line,Pitampura,4,Overcrowding,Clear,Low,160,0,0,15
2026-02-08,05:42,Sunday,DMT-V002,Blue Line,Mandi House,23,Signal Failure,Cloudy,High,1035,0,1,34
2026-02-09,17:28,Monday,DMT-R025,Blue Line,Dwarka Sector 8,8,Door Malfunction,Clear,Low,249,1,0,18
2026-02-28,09:52,Saturday,DMT-Y012,Violet Line,ITO,14,Weather Disruption,Foggy,Medium,498,1,0,25
2026-01-06,18:53,Tuesday,DMT-G006,Violet Line,Govindpuri,19,Technical Fault,Clear,Medium,779,1,0,28
2026-01-25,19:15,Sunday,DMT-B002,Red Line,Pratap Nagar,9,Door Malfunction,Clear,Low,358,1,1,20
2026-02-23,11:27,Monday,DMT-G012,Blue Line,Kirti Nagar,5,Platform Crowding,Clear,Low,186,0,0,11
2026-01-05,23:25,Monday,DMT-V024,Yellow Line,Jor Bagh,22,Weather Disruption,Clear,High,946,0,0,30
2026-01-01,11:37,Thursday,DMT-R002,Violet Line,Badarpur Border,21,Security Alert,Clear,High,789,0,0,35
2026-01-17,23:10,Saturday,DMT-V004,Violet Line,Central Secretariat,12,Signal Failure,Clear,Medium,456,0,0,20
2026-01-29,18:31,Thursday,DMT-Y014,Green Line,Udyog Nagar,16,Staff Shortage,Cloudy,Medium,672,1,0,20
2026-01-21,19:30,Wednesday,DMT-V007,Blue Line,Uttam Nagar East,5,Passenger Emergency,Clear,Low,219,1,0,19
2026-01-04,13:40,Sunday,DMT-G002,Violet Line,Kalkaji Mandir,2,Passenger Emergency,Foggy,Low,72,0,1,6
2026-01-08,12:41,Thursday,DMT-R005,Violet Line,Lal Quila,11,Overcrowding,Cloudy,Medium,418,0,0,25
2026-01-22,13:40,Thursday,DMT-B022,Violet Line,Central Secretariat,1,Overcrowding,Foggy,Low,37,0,0,11
2026-02-20,17:39,Friday,DMT-Y024,Blue Line,Noida City Centre,6,Passenger Emergency,Foggy,Low,238,1,0,12
2026-01-04,12:15,Sunday,DMT-G005,Red Line,Rohini West,12,Platform Crowding,Smoggy,Medium,468,0,1,19
2026-01-07,09:37,Wednesday,DMT-V021,Blue Line,Noida Sector 16,38,Power Failure,Smoggy,High,1641,1,0,41
2026-02-06,23:07,Friday,DMT-V018,Red Line,Kashmere Gate,48,Signal Failure,Clear,High,1833,0,0,53
2026-01-15,18:09,Thursday,DMT-V001,Yellow Line,Chawri Bazar,29,Door Malfunction,Smoggy,High,1154,1,0,31
2026-01-09,19:17,Friday,DMT-V005,Green Line,Shivaji Park,9,Staff Shortage,Foggy,Low,369,1,0,19
2026-01-09,18:03,Friday,DMT-V001,Green Line,Maharaja Surajmal Stadium,15,Technical Fault,Clear,Medium,666,1,0,17
2026-02-26,19:50,Thursday,DMT-B012,Violet Line,Escorts Mujesar,23,Track Maintenance,Clear,High,864,1,1,25
2026-01-07,12:31,Wednesday,DMT-V019,Blue Line,Barakhamba Road,16,Overcrowding,Clear,Medium,672,0,0,22
2026-02-11,18:10,Wednesday,DMT-R003,Violet Line,Mohan Estate,55,Signal Failure,Clear,High,2189,1,0,62
2026-02-03,21:38,Tuesday,DMT-Y014,Violet Line,Badarpur Border,11,Door Malfunction,Smoggy,Medium,431,0,0,20
2026-01-23,14:55,Friday,DMT-V002,Green Line,Mundka,14,Passenger Emergency,Clear,Medium,520,0,0,18
2026-02-28,06:06,Saturday,DMT-B002,Green Line,Brigadier Hoshiar Singh,29,Technical Fault,Foggy,High,1154,0,0,34
2026-01-07,19:52,Wednesday,DMT-Y007,Violet Line,Sarita Vihar,54,Power Failure,Rainy,High,2116,1,0,61
2026-02-24,19:05,Tuesday,DMT-R012,Blue Line,Janakpuri West,26,Door Malfunction,Smoggy,High,1003,1,0,39
2026-01-20,06:52,Tuesday,DMT-R012,Yellow Line,Samaypur Badli,24,Security Alert,Clear,High,984,0,0,31
2026-01-14,18:37,Wednesday,DMT-G011,Violet Line,Escorts Mujesar,7,Door Malfunction,Clear,Low,277,1,0,10
2026-02-06,13:07,Friday,DMT-Y002,Yellow Line,New Delhi,8,Technical Fault,Smoggy,Low,320,0,0,22
2026-01-22,12:41,Thursday,DMT-V004,Blue Line,Rajiv Chowk,16,Overcrowding,Clear,Medium,643,0,0,24
2026-01-12,15:36,Monday,DMT-B013,Blue Line,Uttam Nagar East,1,Technical Fault,Foggy,Low,38,0,0,14
2026-01-24,13:54,Saturday,DMT-B024,Blue Line,Barakhamba Road,13,Overcrowding,Cloudy,Medium,538,0,0,25
2026-01-30,07:39,Friday,DMT-Y017,Violet Line,Sarita Vihar,17,Track Maintenance,Cloudy,Medium,629,0,0,29
2026-01-16,05:18,Friday,DMT-R020,Violet Line,Badkhal Mor,1,Passenger Emergency,Cloudy,Low,41,0,0,11
2026-01-11,06:50,Sunday,DMT-B021,Yellow Line,Rajiv Chowk,1,Technical Fault,Clear,Low,41,0,1,9
2026-02-23,19:23,Monday,DMT-Y018,Yellow Line,Saket,51,Signal Failure,Cloudy,High,2131,1,0,55
2026-02-25,06:24,Wednesday,DMT-V014,Blue Line,Rajendra Place,43,Power Failure,Smoggy,High,1702,0,0,52
2026-02-17,19:30,Tuesday,DMT-R007,Blue Line,Karol Bagh,8,Security Alert,Cloudy,Low,328,1,0,20
2026-01-21,10:55,Wednesday,DMT-V004,Red Line,Pratap Nagar,6,Platform Crowding,Clear,Low,234,1,0,18
2026-01-29,15:39,Thursday,DMT-V001,Red Line,Rohini West,10,Passenger Emergency,Foggy,Medium,420,0,0,15
2026-01-03,17:06,Saturday,DMT-R025,Green Line,Paschim Vihar West,58,Track Maintenance,Clear,High,2262,1,0,71
2026-01-18,17:19,Sunday,DMT-V021,Violet Line,Sector 28,11,Security Alert,Clear,Medium,501,1,1,15
2026-01-23,12:22,Friday,DMT-B020,Yellow Line,Sultanpur,44,Signal Failure,Foggy,High,1953,0,0,48
2026-02-05,18:26,Thursday,DMT-Y005,Blue Line,Indraprastha,49,Signal Failure,Clear,High,1930,1,0,63
2026-02-02,10:51,Monday,DMT-B003,Yellow Line,MG Road,1,Switch Failure,Foggy,Low,35,1,0,6
2026-01-16,05:26,Friday,DMT-V009,Yellow Line,Hauz Khas,11,Door Malfunction,Smoggy,Medium,369,0,0,13
2026-01-06,19:46,Tuesday,DMT-B025,Yellow Line,Central Secretariat,2,Passenger Emergency,Foggy,Low,83,1,0,11
2026-02-09,14:45,Monday,DMT-B003,Yellow Line,Sultanpur,29,Passenger Emergency,Clear,High,1055,0,0,37
2026-02-27,14:14,Friday,DMT-R003,Red Line,Kanhaiya Nagar,14,Power Failure,Rainy,Medium,489,0,0,19
2026-01-08,07:11,Thursday,DMT-G007,Violet Line,Sarai,19,Passenger Emergency,Foggy,Medium,752,0,0,21
2026-01-04,14:24,Sunday,DMT-G025,Blue Line,Noida City Centre,1,Security Alert,Rainy,Low,45,0,1,15
2026-01-29,05:28,Thursday,DMT-G001,Yellow Line,Sikanderpur,10,Overcrowding,Foggy,Medium,442,0,0,23
2026-01-06,20:58,Tuesday,DMT-B018,Yellow Line,Ghitorni,16,Technical Fault,Clear,Medium,582,0,0,29
2026-01-10,06:16,Saturday,DMT-G009,Violet Line,Sector 28,28,Technical Fault,Foggy,High,1024,0,0,31
2026-01-16,21:02,Friday,DMT-B020,Violet Line,ITO,4,Platform Crowding,Clear,Low,151,0,0,9
2026-01-03,13:57,Saturday,DMT-R010,Green Line,Satguru Ram Singh Marg,5,Door Malfunction,Cloudy,Low,201,0,0,19
2026-02-06,12:48,Friday,DMT-Y011,Blue Line,Dwarka Sector 21,13,Door Malfunction,Cloudy,Medium,522,0,0,25
2026-01-15,15:07,Thursday,DMT-R012,Green Line,Paschim Vihar East,52,Power Failure,Rainy,High,2256,0,0,61
2026-01-06,16:53,Tuesday,DMT-R016,Yellow Line,Rajiv Chowk,16,Door Malfunction,Smoggy,Medium,684,0,0,21
2026-02-22,13:52,Sunday,DMT-R010,Blue Line,Noida Sector 16,5,Platform Crowding,Foggy,Low,202,0,1,19
2026-02-17,11:21,Tuesday,DMT-R007,Blue Line,Uttam Nagar East,23,Signal Failure,Cloudy,High,795,0,0,31
2026-01-12,11:24,Monday,DMT-B004,Violet Line,JLN Stadium,15,Passenger Emergency,Cloudy,Medium,591,0,0,29
2026-01-03,07:04,Saturday,DMT-Y012,Blue Line,Rajiv Chowk,1,Door Malfunction,Cloudy,Low,43,0,0,6
2026-02-09,14:26,Monday,DMT-G004,Blue Line,Yamuna Bank,19,Passenger Emergency,Rainy,Medium,722,0,0,26
2026-01-27,06:57,Tuesday,DMT-G024,Violet Line,JLN Stadium,50,Power Failure,Foggy,High,2050,0,0,60
2026-02-27,15:50,Friday,DMT-V002,Green Line,Shivaji Park,27,Technical Fault,Clear,High,1112,0,0,33
2026-02-16,23:40,Monday,DMT-B021,Green Line,Shivaji Park,8,Weather Disruption,Clear,Low,340,0,0,10
2026-01-26,20:33,Monday,DMT-B005,Violet Line,Mohan Estate,9,Signal Failure,Clear,Low,421,0,1,13
2026-02-13,05:09,Friday,DMT-R009,Violet Line,Central Secretariat,10,Switch Failure,Foggy,Medium,414,0,0,21
2026-01-03,13:43,Saturday,DMT-Y009,Blue Line,Kirti Nagar,8,Staff Shortage,Cloudy,Low,318,0,0,10
2026-01-26,16:34,Monday,DMT-R023,Violet Line,Mandi House,6,Overcrowding,Foggy,Low,223,0,1,15
2026-01-17,19:08,Saturday,DMT-G010,Green Line,Peeragarhi,42,Power Failure,Clear,High,1646,1,0,51
2026-02-15,19:29,Sunday,DMT-V024,Violet Line,Sarai,32,Power Failure,Cloudy,High,1228,1,1,41
2026-01-17,18:40,Saturday,DMT-R018,Violet Line,Old Faridabad,12,Switch Failure,Clear,Medium,518,1,0,25
2026-02-08,06:24,Sunday,DMT-R022,Green Line,Udyog Nagar,14,Technical Fault,Cloudy,Medium,526,0,1,18
2026-02-20,22:06,Friday,DMT-R013,Yellow Line,Saket,13,Technical Fault,Rainy,Medium,486,0,0,25
2026-01-26,14:45,Monday,DMT-V006,Green Line,Peeragarhi,7,Passenger Emergency,Rainy,Low,257,0,1,14
2026-02-13,11:48,Friday,DMT-V022,Blue Line,Moti Nagar,2,Platform Crowding,Clear,Low,82,0,0,8
2026-01-01,15:50,Thursday,DMT-V025,Blue Line,Dwarka Sector 21,29,Technical Fault,Clear,High,1177,0,0,34
2026-01-13,18:37,Tuesday,DMT-B004,Blue Line,Kirti Nagar,9,Power Failure,Foggy,Low,306,1,0,12
2026-02-11,12:29,Wednesday,DMT-G004,Blue Line,Pragati Maidan,11,Signal Failure,Rainy,Medium,442,0,0,22
2026-02-23,15:38,Monday,DMT-Y008,Red Line,Seelampur,35,Signal Failure,Clear,High,1512,0,0,45
2026-01-19,13:55,Monday,DMT-V023,Violet Line,Badkhal Mor,29,Weather Disruption,Smoggy,High,1264,0,0,43
2026-01-31,07:15,Saturday,DMT-Y001,Yellow Line,Guru Dronacharya,22,Weather Disruption,Clear,High,849,0,0,35
2026-02-05,08:20,Thursday,DMT-Y014,Violet Line,Badkhal Mor,2,Technical Fault,Clear,Low,77,1,0,9
2026-02-02,12:49,Monday,DMT-Y013,Blue Line,Barakhamba Road,26,Passenger Emergency,Cloudy,High,1029,0,0,40
2026-01-29,15:06,Thursday,DMT-V004,Green Line,Maharaja Surajmal Stadium,11,Door Malfunction,Clear,Medium,468,0,0,16
2026-01-13,19:30,Tuesday,DMT-Y012,Violet Line,JLN Stadium,7,Track Maintenance,Smoggy,Low,298,1,0,19
2026-01-02,23:43,Friday,DMT-R017,Yellow Line,Chhattarpur,51,Signal Failure,Clear,High,2152,0,0,54
2026-01-26,07:18,Monday,DMT-G006,Red Line,Pulbangash,29,Overcrowding,Smoggy,High,1270,0,1,42
2026-02-18,16:25,Wednesday,DMT-G002,Violet Line,Neelam Chowk Ajronda,24,Overcrowding,Cloudy,High,945,0,0,37
2026-02-23,06:35,Monday,DMT-G009,Red Line,Welcome,14,Weather Disruption,Foggy,Medium,484,0,0,28
2026-01-25,23:59,Sunday,DMT-B018,Yellow Line,Chandni Chowk,4,Door Malfunction,Clear,Low,166,0,1,8
2026-01-30,16:48,Friday,DMT-R012,Blue Line,Dwarka Sector 21,13,Passenger Emergency,Foggy,Medium,507,0,0,16
2026-02-23,17:07,Monday,DMT-R014,Green Line,Punjabi Bagh,12,Technical Fault,Cloudy,Medium,496,1,0,16
2026-02-20,16:50,Friday,DMT-V017,Violet Line,Mohan Estate,14,Overcrowding,Smoggy,Medium,503,0,0,21
2026-01-27,17:41,Tuesday,DMT-B024,Yellow Line,Sultanpur,31,Signal Failure,Smoggy,High,1215,1,0,34
2026-02-23,20:45,Monday,DMT-B007,Blue Line,Pragati Maidan,9,Power Failure,Clear,Low,293,0,0,18
2026-01-17,19:04,Saturday,DMT-V024,Yellow Line,Saket,53,Power Failure,Foggy,High,2385,1,0,55
2026-02-21,19:41,Saturday,DMT-R008,Green Line,Shivaji Park,11,Overcrowding,Clear,Medium,431,1,0,22
2026-01-05,17:48,Monday,DMT-Y009,Violet Line,JLN Stadium,9,Overcrowding,Foggy,Low,376,1,0,13
2026-01-19,11:20,Monday,DMT-G009,Yellow Line,Malviya Nagar,15,Signal Failure,Cloudy,Medium,627,0,0,22
2026-01-03,20:49,Saturday,DMT-G011,Yellow Line,MG Road,36,Signal Failure,Clear,High,1432,0,0,46
2026-02-24,20:26,Tuesday,DMT-R020,Blue Line,Noida Sector 16,15,Weather Disruption,Cloudy,Medium,570,0,0,17
2026-01-29,09:43,Thursday,DMT-R023,Yellow Line,AIIMS,3,Weather Disruption,Foggy,Low,113,1,0,7
2026-01-11,10:24,Sunday,DMT-Y004,Yellow Line,Vishwavidyalaya,29,Power Failure,Cloudy,High,1119,1,1,38
2026-02-27,07:17,Friday,DMT-Y009,Green Line,Punjabi Bagh,23,Overcrowding,Foggy,High,924,0,0,25
2026-01-04,13:07,Sunday,DMT-Y021,Blue Line,Rajiv Chowk,12,Weather Disruption,Cloudy,Medium,456,0,1,17
2026-02-15,09:46,Sunday,DMT-B005,Red Line,Inderlok,9,Signal Failure,Clear,Low,405,1,1,13
2026-01-09,10:26,Friday,DMT-B016,Violet Line,Moolchand,22,Door Malfunction,Foggy,High,880,1,0,31
2026-02-22,16:35,Sunday,DMT-V025,Violet Line,Sector 28,18,Weather Disruption,Cloudy,Medium,810,0,1,22
2026-02-02,23:12,Monday,DMT-Y020,Blue Line,Karol Bagh,7,Security Alert,Rainy,Low,291,0,0,11
2026-02-06,11:57,Friday,DMT-G008,Green Line,Shivaji Park,26,Overcrowding,Foggy,High,998,0,0,35
2026-02-05,13:09,Thursday,DMT-R023,Green Line,Nangloi Railway Station,18,Overcrowding,Foggy,Medium,766,0,0,31
2026-01-21,06:36,Wednesday,DMT-Y023,Blue Line,Ramesh Nagar,5,Overcrowding,Clear,Low,203,0,0,9
2026-02-25,19:31,Wednesday,DMT-G022,Green Line,Paschim Vihar East,31,Door Malfunction,Foggy,High,1233,1,0,42
2026-01-01,05:10,Thursday,DMT-R009,Red Line,Pulbangash,23,Door Malfunction,Foggy,High,956,0,0,36
2026-02-17,16:30,Tuesday,DMT-V023,Yellow Line,GTB Nagar,10,Passenger Emergency,Cloudy,Medium,404,0,0,14
2026-02-26,09:49,Thursday,DMT-B004,Violet Line,Neelam Chowk Ajronda,3,Overcrowding,Rainy,Low,121,1,1,5
2026-01-29,17:11,Thursday,DMT-B014,Yellow Line,Hauz Khas,41,Track Maintenance,Clear,High,1508,1,0,46
2026-01-16,17:08,Friday,DMT-R012,Red Line,Welcome,5,Overcrowding,Foggy,Low,189,1,0,17
2026-01-08,16:29,Thursday,DMT-R004,Yellow Line,Hauz Khas,22,Weather Disruption,Rainy,High,862,0,0,28
2026-02-02,13:43,Monday,DMT-Y013,Violet Line,Badkhal Mor,26,Passenger Emergency,Foggy,High,899,0,0,38
2026-02-11,20:39,Wednesday,DMT-G015,Red Line,Keshav Puram,29,Technical Fault,Cloudy,High,1218,0,0,35
2026-02-21,16:15,Saturday,DMT-V024,Red Line,Kashmere Gate,11,Passenger Emergency,Clear,Medium,415,0,0,17
2026-02-05,06:21,Thursday,DMT-G019,Blue Line,Karol Bagh,10,Signal Failure,Foggy,Medium,430,0,0,22
2026-02-20,07:14,Friday,DMT-R006,Violet Line,Jama Masjid,18,Technical Fault,Foggy,Medium,676,0,0,32
2026-02-16,13:39,Monday,DMT-Y008,Red Line,Shahdara,4,Weather Disruption,Cloudy,Low,172,0,0,13
2026-02-07,13:29,Saturday,DMT-G001,Red Line,Shahdara,14,Passenger Emergency,Foggy,Medium,546,0,0,20
2026-02-26,18:17,Thursday,DMT-R004,Red Line,Shahdara,24,Signal Failure,Foggy,High,1113,1,1,34
2026-02-28,12:13,Saturday,DMT-V008,Yellow Line,Samaypur Badli,11,Door Malfunction,Rainy,Medium,446,0,0,21
2026-02-07,15:27,Saturday,DMT-V019,Blue Line,Rajouri Garden,46,Signal Failure,Clear,High,1655,0,0,49
2026-02-26,09:29,Thursday,DMT-Y025,Violet Line,Nehru Place,58,Power Failure,Clear,High,2250,1,1,60
2026-01-07,18:37,Wednesday,DMT-B001,Violet Line,Jama Masjid,22,Power Failure,Foggy,High,937,1,0,24
2026-01-20,10:39,Tuesday,DMT-G009,Violet Line,Kalkaji Mandir,32,Track Maintenance,Cloudy,High,1081,1,0,34
2026-02-13,16:48,Friday,DMT-V010,Blue Line,Dwarka,8,Overcrowding,Cloudy,Low,313,0,0,21
2026-02-06,07:47,Friday,DMT-V007,Yellow Line,Green Park,33,Signal Failure,Cloudy,High,1392,0,0,44
2026-01-12,21:28,Monday,DMT-Y007,Yellow Line,Vidhan Sabha,3,Overcrowding,Clear,Low,120,0,0,17
2026-01-03,23:29,Saturday,DMT-G004,Blue Line,Moti Nagar,6,Signal Failure,Clear,Low,211,0,0,12
2026-02-27,22:02,Friday,DMT-R015,Violet Line,Jangpura,15,Power Failure,Clear,Medium,636,0,0,25
2026-02-13,14:47,Friday,DMT-B025,Green Line,Ashok Park Main,11,Weather Disruption,Foggy,Medium,473,0,0,18
2026-01-01,23:07,Thursday,DMT-R016,Blue Line,Dwarka,38,Signal Failure,Clear,High,1755,0,0,44
2026-01-14,06:02,Wednesday,DMT-G022,Red Line,Dilshad Garden,6,Switch Failure,Clear,Low,259,0,0,10
2026-01-28,11:34,Wednesday,DMT-G005,Violet Line,Delhi Gate,9,Weather Disruption,Smoggy,Low,338,0,0,12
2026-02-07,14:46,Saturday,DMT-V018,Blue Line,Yamuna Bank,10,Weather Disruption,Cloudy,Medium,406,0,0,21
2026-02-25,16:13,Wednesday,DMT-G009,Red Line,Inderlok,1,Overcrowding,Foggy,Low,35,0,0,9
2026-01-18,21:56,Sunday,DMT-R022,Yellow Line,Civil Lines,13,Overcrowding,Foggy,Medium,507,0,1,20
2026-01-16,08:25,Friday,DMT-B002,Red Line,Dilshad Garden,8,Signal Failure,Clear,Low,331,1,0,19
2026-01-26,18:19,Monday,DMT-V018,Green Line,Paschim Vihar West,75,Track Maintenance,Rainy,High,3030,1,1,79
2026-02-10,11:06,Tuesday,DMT-Y011,Yellow Line,AIIMS,22,Door Malfunction,Rainy,High,871,0,0,26
2026-01-19,13:59,Monday,DMT-G006,Green Line,Madipur,7,Passenger Emergency,Foggy,Low,273,0,0,18
2026-02-03,06:17,Tuesday,DMT-Y024,Blue Line,Janakpuri West,22,Overcrowding,Foggy,High,893,0,0,32
2026-01-25,07:41,Sunday,DMT-B006,Blue Line,Indraprastha,17,Weather Disruption,Clear,Medium,690,0,1,23
2026-02-03,07:34,Tuesday,DMT-B025,Green Line,Ashok Park Main,11,Passenger Emergency,Rainy,Medium,398,0,0,22
2026-02-06,23:03,Friday,DMT-B017,Green Line,Ashok Park Main,29,Signal Failure,Cloudy,High,1281,0,0,40
2026-02-26,13:07,Thursday,DMT-Y014,Violet Line,Sarita Vihar,10,Weather Disruption,Foggy,Medium,414,0,1,20
2026-01-24,10:19,Saturday,DMT-V006,Violet Line,Janpath,48,Track Maintenance,Smoggy,High,2160,1,0,52
2026-01-06,15:48,Tuesday,DMT-R016,Red Line,Shastri Park,13,Overcrowding,Rainy,Medium,540,0,0,27
2026-02-09,18:00,Monday,DMT-B017,Red Line,Inderlok,9,Technical Fault,Foggy,Low,397,1,0,14
2026-02-04,09:05,Wednesday,DMT-Y020,Red Line,Rohini East,16,Overcrowding,Foggy,Medium,604,1,0,20
2026-01-28,16:02,Wednesday,DMT-G024,Yellow Line,Guru Dronacharya,18,Technical Fault,Clear,Medium,723,0,0,31
2026-01-06,14:10,Tuesday,DMT-B018,Red Line,Inderlok,32,Security Alert,Foggy,High,1177,0,0,46
2026-01-06,08:02,Tuesday,DMT-Y004,Green Line,Kirti Nagar,5,Switch Failure,Rainy,Low,205,1,0,16
2026-01-25,21:59,Sunday,DMT-Y014,Violet Line,Central Secretariat,27,Technical Fault,Clear,High,1004,0,1,29
2026-01-19,17:30,Monday,DMT-V023,Red Line,Shastri Park,5,Passenger Emergency,Smoggy,Low,190,1,0,18
2026-02-10,07:55,Tuesday,DMT-V011,Yellow Line,Model Town,9,Passenger Emergency,Clear,Low,374,0,0,23
2026-02-23,21:31,Monday,DMT-R013,Red Line,Netaji Subhash Place,25,Overcrowding,Clear,High,1105,0,0,38
2026-01-31,09:59,Saturday,DMT-V006,Yellow Line,Central Secretariat,13,Technical Fault,Clear,Medium,556,1,0,20
2026-01-03,14:31,Saturday,DMT-Y022,Blue Line,Yamuna Bank,20,Technical Fault,Foggy,High,860,0,0,26
2026-02-22,06:37,Sunday,DMT-B009,Violet Line,Moolchand,23,Door Malfunction,Clear,High,910,0,1,29
2026-02-20,12:47,Friday,DMT-R018,Yellow Line,Saket,13,Passenger Emergency,Clear,Medium,475,0,0,17
2026-01-06,07:02,Tuesday,DMT-B003,Violet Line,Central Secretariat,6,Power Failure,Foggy,Low,217,0,0,16
2026-01-01,12:22,Thursday,DMT-R002,Blue Line,Ramesh Nagar,35,Staff Shortage,Foggy,High,1337,0,0,49
2026-02-10,13:25,Tuesday,DMT-R021,Red Line,Kanhaiya Nagar,16,Security Alert,Smoggy,Medium,688,0,0,25
2026-02-08,22:16,Sunday,DMT-V019,Red Line,Shastri Nagar,36,Track Maintenance,Clear,High,1396,0,1,41
2026-01-06,17:38,Tuesday,DMT-R024,Violet Line,Raja Nahar Singh,11,Technical Fault,Smoggy,Medium,391,1,0,24
2026-02-10,12:57,Tuesday,DMT-V023,Yellow Line,Jahangirpuri,27,Weather Disruption,Clear,High,1020,0,0,39
2026-02-12,15:50,Thursday,DMT-B023,Yellow Line,Jahangirpuri,4,Weather Disruption,Clear,Low,174,0,0,13
2026-02-05,22:23,Thursday,DMT-R015,Yellow Line,Kashmere Gate,10,Track Maintenance,Clear,Medium,414,0,0,19
2026-02-17,10:51,Tuesday,DMT-V006,Violet Line,Jangpura,1,Staff Shortage,Cloudy,Low,36,1,0,13
2026-01-11,14:42,Sunday,DMT-R023,Green Line,Ashok Park Main,5,Overcrowding,Clear,Low,211,0,1,17
2026-01-11,17:44,Sunday,DMT-G011,Yellow Line,Model Town,27,Passenger Emergency,Rainy,High,1188,1,1,39
2026-02-23,23:14,Monday,DMT-Y022,Yellow Line,Haiderpur Badli Mor,13,Platform Crowding,Clear,Medium,564,0,0,23
2026-01-17,05:30,Saturday,DMT-Y007,Blue Line,Rajiv Chowk,9,Technical Fault,Rainy,Low,390,0,0,14
2026-01-30,16:26,Friday,DMT-Y010,Green Line,Ashok Park Main,11,Door Malfunction,Cloudy,Medium,437,0,0,13
2026-02-10,13:44,Tuesday,DMT-V010,Blue Line,Yamuna Bank,12,Passenger Emergency,Cloudy,Medium,489,0,0,23
2026-02-02,11:27,Monday,DMT-Y001,Violet Line,Old Faridabad,19,Power Failure,Cloudy,Medium,691,0,0,31
2026-01-09,21:17,Friday,DMT-Y025,Blue Line,Ramesh Nagar,37,Signal Failure,Cloudy,High,1524,0,0,48
2026-02-23,18:58,Monday,DMT-V016,Green Line,Shivaji Park,13,Security Alert,Clear,Medium,553,1,0,20
2026-01-29,05:20,Thursday,DMT-B020,Violet Line,Bata Chowk,10,Door Malfunction,Clear,Medium,356,0,0,12
2026-02-23,07:52,Monday,DMT-G010,Yellow Line,Sultanpur,15,Staff Shortage,Foggy,Medium,510,0,0,29
2026-01-14,13:42,Wednesday,DMT-R002,Red Line,Seelampur,15,Passenger Emergency,Foggy,Medium,627,0,0,17
2026-02-05,15:10,Thursday,DMT-R009,Violet Line,Lal Quila,4,Technical Fault,Clear,Low,155,0,0,13
